# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4 
TYPE F F F 
COUNT 1 1 1 
WIDTH 94645
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 94645
DATA ascii 
 -0.5149038 -0.4416408 7.8701348
 -0.7064340 -0.0481287 8.8138618
 -0.7102613 -0.0505144 8.7446470
 -0.9699863 -0.0361276 9.4292316
 -1.0252472 -0.4943958 7.0950732
 -0.9166706 -0.0395093 8.2431755
 -1.0087124 -0.0926123 8.8622684
 -1.3672630 -0.2414706 8.3575659
 -0.1528720 -0.3189159 8.0400229
 -1.0946565 -0.0333807 4.8685975
 -0.1950896 -0.0567180 4.2805772
 0.0097386 -0.3527908 4.8907523
 -1.0656767 -0.1452570 4.0964923
 -0.7424588 -0.0306030 4.9596381
 -1.0858239 -0.4611765 3.8788881
 -0.5114503 -0.0423090 5.1858540
 0.0095910 -0.3532202 4.8911037
 -0.6963592 -0.0296853 4.7983365
 -0.3239233 -0.3794730 4.3966331
 -0.7740088 -0.0277996 5.2194762
 -0.7419478 -0.0302317 4.9565296
 -0.1526055 -0.0886520 4.9972243
 -0.9781468 -0.2643258 4.0271835
 -1.0069069 -0.3458671 3.7052073
 -0.8806024 -0.1688278 4.6539459
 -0.7396778 -0.0327469 4.9653454
 -1.0679017 -0.3469867 4.1481924
 -0.1519003 -0.1221946 4.8368783
 -1.0910717 -0.1702248 4.6248202
 -0.6683289 -0.0277701 4.7135172
 -1.0810089 -0.0843330 4.7805266
 -1.7271371 -0.1985980 13.0549660
 -1.3094958 -0.1264813 13.3888750
 -1.2802042 -0.0704089 13.3783121
 -1.3053197 -0.0738481 13.4878349
 -1.6738825 -0.2577079 12.3428869
 -0.9697067 -0.0340493 13.0675936
 -1.1136755 -0.0535125 13.3085079
 -0.6919869 -0.0953516 12.9051027
 -1.1273009 -0.1046643 10.5473785
 -1.4659271 -0.1885552 9.6809645
 -1.1079611 -0.1286322 10.0600357
 -1.4591875 -0.2381975 9.6079884
 -0.2971646 -0.3511822 7.8931499
 -0.2045823 -0.2718219 8.4319172
 -0.5116343 -0.4792166 8.1024828
 -0.5523563 -0.4718798 7.9489570
 -1.1519805 -0.4451331 7.1804495
 -0.4880875 -0.4988073 7.9967632
 -0.3690325 -0.1271364 7.7262988
 -0.4490791 -0.3963556 7.7655802
 -0.1290590 -0.2723247 7.7823949
 -0.5260776 -0.4905099 7.8350568
 -1.4180157 -0.2106634 9.1453066
 -0.2579926 -0.2142958 10.2279129
 -0.8443323 -0.0496910 10.7786312
 -1.5196779 -0.2576975 9.4141665
 -0.9986057 -0.0353190 10.7175341
 -0.7477713 -0.4774169 6.2910509
 -0.2744657 -0.3356486 10.4780617
 -1.5504988 -0.2269043 10.5183725
 -1.1199592 -0.0777007 11.1864033
 -1.1196728 -0.0826587 11.2018690
 -1.2673290 -0.0498548 13.2866907
 -1.2558430 -0.0819895 13.0640564
 -1.7209070 -0.2647624 13.0859814
 -1.4950128 -0.1598331 10.1070881
 -1.4869676 -0.3595003 9.7987556
 -1.0850989 -0.0876864 10.4580736
 -1.1269692 -0.1048517 10.5485821
 -0.3971361 -0.4265146 9.2960901
 -0.3858043 -0.3008220 9.2360229
 -1.4585501 -0.1591167 9.4692822
 -0.4704282 -0.4576217 7.8919530
 -0.2792304 -0.1108544 7.6496148
 -0.1619400 -0.7210813 7.5792747
 -1.0095633 -0.0955578 9.3260489
 -1.4600759 -0.2438669 9.6461535
 -1.0753721 -0.0985769 9.8544359
 -1.0773848 -0.3977921 8.8062630
 -1.0902877 -0.1089605 10.7965679
 -0.5287916 -0.1167983 10.2567320
 -0.2780396 -0.3066696 10.2647028
 -0.2928388 -0.3063486 10.4144764
 -0.2831987 -0.2000617 10.4442329
 -0.2381293 -0.2118116 9.9742479
 -1.0668577 -0.0368076 10.7024488
 -0.5251275 -0.1171996 10.2519588
 -1.4783325 -0.2507735 9.7881727
 -0.6845422 -0.1136775 12.9460478
 -0.4297775 -0.2264888 12.6342821
 -0.6688902 -0.1117857 12.9659204
 -0.6837758 -0.1141455 12.9448118
 -1.1057715 -0.0508874 12.8197289
 -1.2824084 -0.5152064 11.5850763
 -1.2089295 -0.0294718 12.5530748
 -1.4730202 -0.1849888 9.2947836
 -1.0932823 -0.0917173 10.5449381
 -1.4883571 -0.3598841 9.7938385
 -1.4641823 -0.2406424 9.6099796
 -1.4605703 -0.2458040 9.5303202
 -1.4596606 -0.1564562 9.4697723
 -1.4873129 -0.2966118 9.8508463
 -1.4909681 -0.1555070 9.7576370
 -0.9551036 -0.4501299 9.6240129
 -1.4821838 -0.2210656 9.8701086
 -1.4662449 -0.2408019 9.6092854
 -1.4962609 -0.3617074 9.7717810
 -0.3831970 -0.1197985 7.7755337
 -0.7191030 -0.0487237 8.3313913
 -0.8000594 -0.0430413 8.3295622
 -1.3569123 -0.1260716 8.0778866
 -0.9627218 -0.1053656 8.5351114
 -0.3376430 -0.1419587 8.0213737
 -0.2349087 -0.3895045 7.0510302
 -1.1046746 -0.5117786 7.1713424
 -0.4394043 -0.0462329 7.9739542
 -1.3222827 -0.5723034 6.9143538
 -1.2901591 -0.5967620 6.8247991
 -1.3204532 -0.5988635 7.0911241
 -1.3304422 -0.5643146 7.2899647
 -0.4334431 -0.0436835 7.7445946
 -0.4398337 -0.0456825 7.9716415
 -1.3207927 -0.4378964 7.5051913
 -1.3193934 -0.1459862 7.0910931
 0.0858422 -0.2750802 5.7330112
 -1.1538957 -0.0843297 7.4682064
 -1.0700362 -0.1049131 9.3604689
 -1.0130177 -0.0799291 9.3700466
 -0.9122131 -0.0371490 8.2177610
 -0.8427416 -0.4796969 6.5539479
 -0.9253410 -0.3564712 7.0028076
 0.0392235 -0.7493406 5.5316305
 -0.4420325 -0.1783714 10.1197643
 -1.0026149 -0.0395620 9.8382387
 -1.0985112 -0.0715579 9.8985367
 -1.4827455 -0.2489353 9.8318920
 -1.4671763 -0.3014308 9.6872177
 -1.5742451 -0.2302611 10.7394056
 -0.2854466 -0.3979980 10.3285923
 -0.2920744 -0.3875195 10.5175400
 -1.5245194 -0.1393512 10.3878345
 -1.5570614 -0.2707452 10.7828398
 -1.5937673 -0.2579339 10.6236506
 -0.3125144 -0.4000781 10.7599459
 -1.5551603 -0.1575773 10.8502922
 -1.5414826 -0.2479862 10.5649757
 -1.5557727 -0.1580412 10.7122021
 -0.2529741 -0.5083542 9.9756947
 -0.2786774 -0.3066154 10.2661219
 -0.2713519 -0.2290808 10.7658482
 -0.2650051 -0.2891462 9.8753319
 -0.2858030 -0.1834714 10.1654892
 -1.0920482 -0.0908674 10.5370779
 -1.5038899 -0.1556843 9.9639626
 -1.0992401 -0.0972923 10.8447342
 -1.3913132 -0.0970004 9.0246534
 -1.0019473 -0.0875653 9.3630009
 -0.7356920 -0.0528077 9.2221994
 -1.4144621 -0.2331621 9.0344286
 -0.5141481 -0.0644476 9.2280617
 -1.0247092 -0.0454172 9.3023748
 -0.1635586 -0.2995614 8.1152840
 -0.2522050 -0.3405590 7.8968725
 -1.3923700 -0.1370205 8.9253788
 -1.4482147 -0.2327772 9.0752020
 -0.9445508 -0.0431552 9.0699635
 -0.5554874 -0.5594425 10.6599731
 -0.5427409 -0.5369706 10.1109896
 -1.1312727 -0.0453843 12.3867254
 -0.9138210 -0.0610382 11.8426962
 -1.2247486 -0.0899130 12.3446369
 -1.0532248 -0.5597745 10.3062820
 -1.2052356 -0.7019190 10.8553343
 -1.8899275 -0.2830072 12.1146669
 -0.9840547 -0.0687931 13.1675539
 -0.4191831 -0.7646629 10.4381657
 -0.9259948 -0.0694219 11.8808527
 -0.6132248 -0.4988839 10.7154865
 -1.3437759 -0.1172679 13.0881042
 -0.7282431 -0.1812788 13.2564201
 -0.6703234 -0.1121698 12.9684343
 -0.6078201 -0.1439085 12.7878819
 -0.4012605 -0.5375230 12.3278866
 -0.4194080 -0.3225967 12.7294827
 -1.2956296 -0.0925227 13.4752808
 -0.4396648 -0.4345219 12.8631830
 -1.6476125 -0.2508025 12.4188089
 -1.2681462 -0.1012522 13.3177891
 -1.2658851 -0.0513110 13.2969742
 -1.7080829 -0.2654152 12.9876556
 -0.4150386 -0.3203761 12.6108646
 -0.4388645 -0.3278850 13.0696125
 -1.2910627 -0.0894816 13.1878672
 -0.2154814 -0.4005627 9.1349010
 -0.9993737 -0.1061087 9.2643442
 -1.4210373 -0.3385239 8.7580671
 -1.4023718 -0.1354068 8.9135075
 -1.4171736 -0.2340742 8.8642406
 -0.2138594 -0.2883888 9.0975389
 -0.1738258 -0.2023924 8.9349976
 -0.7899293 -0.0482390 9.6905499
 -1.4106760 -0.2332704 8.8759041
 -1.3687259 -0.1119527 8.0817509
 -0.3088063 -0.2976292 10.8285017
 -1.5645750 -0.2708692 10.9050131
 -1.5631500 -0.2298884 10.8873768
 -1.5602510 -0.1710396 10.7456369
 -1.1866181 -0.1113635 10.7645216
 -1.1491854 -0.0451837 11.2750626
 -1.0806931 -0.0344287 11.1006718
 -0.8643134 -0.0567483 11.1411810
 -0.2767813 -0.2306966 10.7717581
 -1.5247474 -0.3570153 10.4000587
 -1.1224490 -0.0875392 11.1866217
 -1.0939088 -0.0854210 10.8571138
 -0.5821441 -0.1011515 11.2236767
 -0.2733632 -0.4691066 10.3649826
 -0.2969688 -0.4351272 10.5419130
 -1.2323587 -0.0462203 13.2517872
 -1.2813824 -0.0980810 13.4198570
 -0.3849215 -0.3211315 12.2984552
 -0.4595344 -0.1348245 13.3505869
 -0.4036846 -0.4111807 12.9179831
 -1.3886547 -0.1662764 13.6980495
 -0.6124496 -0.1804793 13.1634512
 -1.7142999 -0.2017255 13.0388603
 -0.7381703 -0.1431884 13.3612995
 -1.1059175 -0.0755219 15.0290689
 -1.0867764 -0.0749314 15.0426741
 -0.6673724 -0.2989411 15.5625496
 -0.6063644 -0.2040003 15.4962997
 -0.5561450 -0.1563418 14.5786247
 -0.7428201 -0.3051761 15.2452421
 -0.6054513 -0.2429870 15.3275709
 -1.0070603 -0.0734393 14.7545748
 -0.7421217 -0.3054363 15.2440653
 -0.0547213 -0.3230171 15.3722858
 -0.8071454 -0.2878727 15.2250347
 -0.5432040 -0.2480904 15.2817965
 -0.7419037 -0.2441220 15.2478590
 -0.2369856 -0.3696924 15.3217106
 -0.5813923 -0.1125612 15.3090410
 -0.5384833 -0.3220462 15.3097200
 -0.7071610 -0.3138574 15.2528343
 -1.0954229 -0.0650680 14.6352940
 -0.6150634 -0.2026710 15.2613678
 -0.6008406 -0.1953297 15.4225025
 -0.6180047 -0.1776584 13.1798334
 -0.4301437 -0.3156629 12.6302147
 -1.3058878 -0.0469829 13.3670073
 -1.3735658 -0.6029393 11.8934412
 -0.4382877 -0.1321812 13.2037745
 -1.2544302 -0.5543377 11.9266224
 -0.4203262 -0.3391550 12.9448814
 -1.1869429 -0.0612998 12.7757034
 -0.4582032 -0.3959271 13.0232782
 -0.5309738 -0.2830305 14.0888786
 -0.5187659 -0.2675220 14.0392208
 -1.7896018 -0.1647451 13.7956123
 -1.7831141 -0.2667792 14.0449944
 -1.7820852 -0.2750462 13.9025936
 -0.5252593 -0.3021668 13.9546585
 -1.7592807 -0.3325486 13.7244730
 -1.7566704 -0.1459975 13.7946920
 -1.7866700 -0.2651846 14.0408955
 -0.6163215 -0.2011819 15.4996128
 -0.5551176 -0.2990814 14.9367189
 -0.6451905 -0.1480429 15.5605669
 -0.5165319 -0.4450059 14.4124250
 -0.8282661 -0.1329435 15.2586765
 -1.1315786 -0.0841440 15.1043806
 -0.7426007 -0.3297644 15.2661695
 -0.5377906 -0.3736272 14.3372316
 -0.8537758 -0.1773050 15.0921402
 -0.8291594 -0.0949749 15.4078989
 -1.5569592 -0.2141472 10.8195782
 -1.1788703 -0.1116482 11.7626801
 -1.5544277 -0.3506069 10.6716928
 -1.1217788 -0.0416033 11.6555090
 -1.1354806 -0.0817877 11.5527315
 -0.2704996 -0.5162225 10.2264795
 -0.2615503 -0.3092344 10.2228470
 -0.6199596 -0.0885873 11.5601864
 -0.6157116 -0.0871115 11.5476675
 -0.6316290 -0.5012948 10.2881632
 -0.9961566 -0.5246105 9.4617853
 -1.0133489 -0.4067955 9.0142727
 -0.8239895 -0.1261734 15.2572384
 -0.6450157 -0.3030412 15.5566902
 -0.5922148 -0.3610909 15.3003044
 -0.5525798 -0.3392859 14.2854815
 -0.7675815 -0.1505535 14.8988724
 -0.6503375 -0.3027951 15.5879793
 -0.5702139 -0.4304723 14.7761459
 -1.1109611 -0.0732918 15.0957222
 -0.8181058 -0.0942358 15.4039660
 -0.7280491 -0.3475438 15.2368212
 -0.8022464 -0.2715061 15.2237129
 -0.1464910 -0.1237005 15.6874962
 -0.5576149 -0.2115340 14.6056290
 3.3959887 -0.3949219 16.5583801
 -0.8473955 -0.1514958 15.1298494
 4.1109948 -0.9430786 16.4663887
 -0.8108529 -0.1963307 15.4116726
 -0.4164564 -0.3164698 15.2978487
 3.3386226 -0.6703007 16.5711823
 -1.3208522 -0.0704026 14.1632757
 -0.5730050 -0.3610912 14.4926481
 -1.2389367 -0.6429697 11.5480042
 -1.3214595 -0.4557264 13.0955782
 -0.5487851 -0.3360310 14.3330441
 -0.7180443 -0.5852485 12.3100166
 -0.5007546 -0.1504886 14.0180721
 -0.8245166 -0.5745474 12.4137144
 -1.2318807 -0.0468003 13.2580900
 -1.4565331 -0.2159656 9.4882078
 -0.2765882 -0.1021550 6.2179170
 -0.3240546 -0.1191246 6.6783266
 -0.2481321 -0.1787561 9.6411686
 -0.2240366 -0.2017963 9.5505066
 -0.2136810 -0.2004596 9.3809681
 -1.4711751 -0.1523899 9.5916080
 -1.3574487 -0.1257318 12.8784170
 -1.3509779 -0.1203525 12.7899494
 -1.4031266 -0.1081077 12.2825260
 -1.6356645 -0.2362896 11.8722267
 -0.9167340 -0.0609779 11.8841267
 -1.0469033 -0.5021367 10.4575338
 -0.9556556 -0.0620762 12.5181942
 -0.6935233 -0.5452666 11.6679258
 -0.5520675 -0.4227905 14.4042845
 -0.8673909 -0.1175605 15.2296534
 -0.8549739 -0.1765766 15.1383648
 3.4055333 -1.1805965 16.9716053
 -0.8363034 -0.1278259 15.2457829
 0.7323733 -0.4817349 15.3015127
 -1.0455277 -0.0712054 14.7746553
 -0.9870299 -0.0681288 14.7121601
 -0.6380039 -0.3228188 13.9418211
 -0.6497835 -0.3203697 14.0199680
 -0.9134099 -0.0704750 14.6244879
 -0.3461095 -0.2440012 13.4567308
 -0.4535452 -0.1740839 13.6575403
 -0.3412399 -0.2439963 13.4495440
 -0.8057179 -0.1351594 15.2576046
 -0.4810159 -0.2040578 13.4684811
 -1.7360390 -0.1995270 13.0417900
 -1.7280090 -0.1438910 13.2804651
 -1.2770088 -0.0911528 13.3812113
 -1.7208779 -0.2658377 12.9679899
 -0.8152497 -0.4710149 12.6071148
 -1.2736127 -0.0987111 13.0764732
 -0.5238399 -0.5572184 9.7210808
 0.8813346 -0.3279169 10.7931414
 -0.8676984 -0.1551947 15.0911274
 -0.5885259 -0.2252257 14.8089695
 -0.5703565 -0.1614310 14.5946798
 -0.1496283 -0.1242128 15.7416058
 -0.8444677 -0.1544441 15.0716305
 0.4665558 -0.2572921 16.2258110
 -0.5321836 -0.4276007 14.3803482
 -0.5739418 -0.2924914 14.5083790
 -1.5552632 -0.1441789 10.6670990
 -1.0952555 -0.0712227 14.9911327
 -0.6566091 -0.1802230 13.9445753
 -0.5790268 -0.3272170 14.0839281
 -0.6229364 -0.2129336 14.9319534
 -1.0909410 -0.0707060 14.9216976
 -0.9167802 -0.0709778 14.6274042
 -0.6481448 -0.3204662 14.0166149
 -0.5289087 -0.5075417 14.2198868
 -0.5028734 -0.3883291 15.3048525
 -0.4379430 -0.4287432 15.3400784
 -0.5352089 -0.3231903 15.3100309
 -1.6342194 -0.2912482 11.8920965
 -1.0326995 -0.0529807 12.3542671
 -1.0592171 -0.0484762 12.4922009
 -1.6330115 -0.2176112 12.0556860
 -1.6474380 -0.3056333 11.9867363
 -1.5683030 -0.2699428 11.2790308
 -1.6812444 -0.2245155 11.9427252
 -1.3807343 -0.1898721 8.7060642
 -0.1916390 -0.2834650 8.6640701
 -1.3569974 -0.2381730 8.5055170
 -1.0125467 -0.0729434 9.0558510
 -0.1784936 -0.2797316 8.3891020
 -0.3006580 -0.1744753 8.7654104
 -0.6164387 -0.1244394 15.2843523
 -0.5501692 -0.2083984 15.3177452
 -0.5359115 -0.4783073 14.3989153
 -0.5363256 -0.4781677 14.3992071
 -0.5993163 -0.2411087 15.3049269
 5.3134894 -1.1020926 16.4839211
 0.9565616 -0.5161406 15.6966047
 -0.5782271 -0.1261151 10.9706373
 -0.3496540 -0.4982900 10.1458006
 -1.6048156 -0.1495604 11.4558916
 -1.5280610 -0.1697965 10.1834993
 -1.1353627 -0.0786748 11.5049343
 -0.5399030 -0.1101072 11.5477009
 -1.2150850 -0.0928960 12.1982079
 -1.5642382 -0.2414719 11.3985682
 2.9695036 -1.0270667 7.9873466
 -1.0087206 -0.0525058 12.0849524
 -0.3026133 -0.3136022 10.8161249
 -1.1337799 -0.0818402 11.5198526
 -0.5296978 -0.1428080 10.3528185
 -1.6232998 -0.3175795 11.6920557
 -0.6565967 -0.3204204 14.0320530
 -1.7720704 -0.2151491 13.6908855
 -1.4433551 -0.1808794 13.1912270
 -0.5991612 -0.1906525 13.0565948
 -0.4229445 -0.6391283 12.2615480
 -0.6409352 -0.3247347 13.8272591
 -1.6438709 -0.2501813 13.0030689
 -1.2980886 -0.0437689 14.0851326
 -0.4308776 -0.6324041 12.3114624
 -1.1854975 -0.1193409 11.7747183
 -1.2693799 -0.5938017 11.6829729
 -1.1200113 -0.4489075 12.2679863
 -1.2276986 -0.5600623 11.4396858
 -1.2724459 -0.6012021 11.6313362
 -0.8590748 -0.0968553 15.1959486
 -0.6629041 -0.3245156 15.1973705
 -0.1483933 -0.2991180 15.3373909
 0.1529666 -0.6022050 15.3455334
 2.1752603 -0.2376055 15.9330826
 2.2488823 -0.2420337 15.9392233
 4.0772200 -1.0941386 16.7196484
 0.8293751 -0.2214805 15.7102413
 4.7853580 -1.3107510 16.5712452
 -0.6007735 -0.2176756 14.9249010
 -0.5753165 -0.2230885 14.9287615
 -0.0535907 -0.4548174 15.3467121
 0.6984701 -0.1896710 15.7505846
 -0.6024491 -0.1124725 15.3058720
 -0.5613834 -0.3014411 14.9417048
 -0.5059295 -0.3673159 15.3101168
 -0.6207573 -0.1055023 15.5346441
 -1.0042404 -0.0626517 13.2618980
 -0.4101245 -0.4229602 12.5282326
 -0.4347275 -0.2101886 13.0248232
 -1.3809596 -0.6406223 11.6172676
 -0.8452699 -0.5579316 12.5103731
 -1.1972207 -0.0435112 12.6589813
 -1.7156630 -0.1961623 12.7386446
 -1.0080087 -0.1038632 9.3370771
 -1.3718754 -0.1126292 7.9582906
 -0.1289001 -0.3051922 8.0052214
 -0.9936782 -0.0349544 9.7050991
 -0.9896969 -0.1005402 8.6760073
 -0.5139879 -0.1130521 13.9062805
 -0.6963471 -0.2084746 13.9192381
 -0.6492797 -0.1841788 13.9439049
 -0.6738467 -0.3621998 14.0497580
 -0.5501639 -0.4263951 14.5090160
 -1.1371865 -0.0656644 14.7760172
 -0.4775722 -0.1152015 10.6545229
 -0.5484954 -0.0534381 10.5303288
 -0.4594502 -0.5245024 8.0707493
 -1.0656033 -0.0381524 10.7142887
 -0.3257405 -0.1126494 7.9297357
 -0.5444329 -0.1136508 10.4500980
 -0.3795547 -0.1109214 7.8017035
 -0.8971665 -0.0320208 7.7219305
 -1.2303842 -0.2847798 7.5783525
 -0.1681829 -0.2571356 7.5380859
 -1.3394823 -0.2556610 7.0879536
 -0.4335630 -0.0440755 7.7438478
 -0.1027242 -0.2686898 6.9744673
 -1.4436470 -0.1241973 9.2764568
 -0.3161714 -0.3163629 10.9596653
 -0.9212713 -0.0422642 10.7043333
 -0.8377857 -0.0515123 11.1423483
 -0.9233342 -0.0444784 10.7261934
 -1.1126677 -0.0659453 11.0968885
 -0.4173760 -0.5722304 8.2075605
 -0.4711001 -0.2755073 10.0871696
 -1.5546535 -0.2388792 10.8113995
 -1.2359849 -0.5727507 8.2275295
 -0.8382239 -0.0467401 10.7252731
 -1.5397300 -0.3043136 10.4374676
 -0.0402558 -0.5467952 4.4640098
 -0.2597628 -0.0980056 6.0298104
 0.0833306 -0.7788206 0.6732633
 -0.5889125 -0.1755302 15.3112574
 -0.5994467 -0.1211594 11.3182535
 -0.6121272 -0.1089327 11.5906496
 -0.3371367 -0.2607356 11.4338150
 -0.8840322 -0.0558340 11.4799147
 -0.6074210 -0.1229563 11.3379936
 -0.3002246 -0.2812534 10.4728222
 -0.2751934 -0.3090530 10.3775082
 -0.3007863 -0.3111668 10.6891136
 -0.6187711 -0.1093092 11.6014977
 -1.5243280 -0.2553946 10.1424379
 -0.7356575 -0.3267740 14.1205311
 -0.6949068 -0.1757405 12.8824873
 -0.7301880 -0.2132961 13.9944897
 -0.5734910 -0.3094687 14.9234581
 -0.5191478 -0.4245321 14.2090645
 -0.8511420 -0.1300342 15.0055208
 0.0898951 -0.1811170 13.5297079
 -0.5553434 -0.2124715 14.6008244
 -0.8655055 -0.1444638 15.0468006
 -0.9210484 -0.0715772 14.6351061
 -0.4733389 -0.4513872 14.0960016
 -0.5554881 -0.4962530 14.2593699
 -0.5601969 -0.1267466 15.2785244
 -0.5435892 -0.3348340 14.2630167
 0.0387140 -0.3337874 15.3594027
 -0.5202127 -0.4209171 14.1203470
 -1.1109993 -0.0737534 15.0935020
 -0.8481091 -0.1766017 15.0864286
 -0.5412843 -0.4170814 14.2497911
 -0.5428098 -0.3353625 14.2636957
 -0.5865815 -0.1794197 15.3114452
 -0.8567870 -0.1186587 15.1587620
 -0.8570054 -0.1512811 15.1507206
 -0.5234113 -0.1280692 14.3439217
 3.1892471 -0.5243251 15.5894623
 -0.8837559 -0.0996870 15.2142496
 3.2154775 -0.5281166 15.5898132
 -0.8403217 -0.1470634 15.1630125
 -0.5921176 -0.3060746 15.3029604
 -0.5795869 -0.3644168 15.2962551
 -0.6409550 -0.1478265 15.5588169
 -0.5511625 -0.3745588 15.3020134
 -0.1294242 -0.3224457 15.3324194
 -0.5178688 -0.5155363 13.8853207
 -0.7277327 -0.3290372 15.2488661
 -0.6236671 -0.3748356 15.2842112
 -0.5377721 -0.3340619 14.2533045
 -0.8514106 -0.1773108 15.0904484
 -0.5425211 -0.4783486 14.4855118
 -0.7559729 -0.3098054 15.2399025
 -0.5150118 -0.4227373 14.1106110
 1.1921148 -0.3859363 15.4486389
 -0.6142698 -0.1910650 14.7940044
 -1.0507644 -0.0709816 14.7659159
 -1.0929989 -0.0707478 14.9873257
 -1.0996537 -0.0720409 15.0380602
 -1.5605371 -0.1622981 10.7708321
 -1.5539622 -0.1738220 10.7508230
 -1.5617504 -0.2408267 10.8001738
 -0.2791877 -0.1713235 9.8041468
 -1.0240587 -0.3026261 10.0720110
 -1.5772464 -0.1588159 11.0052071
 -1.4495730 -0.1235588 9.2493124
 -1.4311491 -0.2270945 9.0063963
 -1.5354915 -0.2541051 10.5066214
 -1.5392802 -0.3049849 10.4392633
 -1.0780053 -0.0381537 9.8262081
 -1.1023741 -0.0617437 9.9585123
 -1.4695096 -0.2632072 9.4926071
 -1.1122477 -0.1164256 9.9736242
 -1.0766906 -0.0410008 9.8397188
 -0.9901873 -0.0434528 9.7783813
 -1.1131756 -0.1072916 10.0286779
 -1.4538308 -0.2973908 9.4365702
 -1.4728807 -0.2555429 9.8023949
 -0.9993482 -0.0373951 9.9169836
 -1.4486845 -0.1924257 9.4735622
 -0.4429187 -0.5661876 8.1867476
 -1.1015224 -0.0607664 9.9621105
 -1.4785687 -0.2570629 9.7916489
 -1.4525385 -0.2971586 9.4394732
 -1.0004115 -0.0408829 9.8480520
 -1.4570254 -0.2562369 9.5167150
 -1.3504361 -0.1199987 8.1174183
 -0.7059720 -0.0508887 8.7524986
 -1.0073245 -0.0760506 8.9735661
 -0.9082867 -0.0398214 8.4514761
 -0.5348183 -0.4681905 7.9554572
 -1.3655547 -0.2434238 8.2623539
 -0.1515918 -0.2189495 7.9118524
 -0.1722784 -0.2931997 8.2823219
 -0.9765843 -0.1027419 8.3989620
 -0.9920707 -0.0979379 8.6491709
 -0.3975215 -0.0740563 8.2970791
 -0.1766554 -0.2401513 8.6862555
 -0.1562261 -0.2142731 7.9207449
 -0.1494788 -0.2917224 8.0470724
 -0.7731687 -0.0433598 8.6515827
 -1.3595603 -0.2484733 8.2726755
 -0.9587886 -0.2444878 6.4153643
 -0.1863929 -0.5150016 4.9072728
 -0.7382606 -0.4778694 6.4230800
 -0.7837067 -0.4898188 6.3721523
 -0.2629905 -0.1340356 6.0642028
 -0.1690359 -0.5480855 4.7132025
 -0.7265090 -0.0504404 9.0919456
 -0.3133957 -0.1688962 8.7801523
 -0.1733916 -0.2397506 8.6834059
 -0.1931394 -0.2833375 8.6649237
 -1.4013000 -0.1734885 8.6439962
 -1.3907883 -0.2444753 8.5744581
 -1.3724867 -0.3260046 8.3579817
 -1.3863348 -0.2109834 8.4129171
 -0.3081204 -0.1689192 8.7705803
 -0.1756787 -0.0988483 8.6608133
 -0.8472996 -0.0348045 7.5930862
 -0.9536090 -0.0884326 7.4925609
 -1.0888170 -0.1460012 7.1060343
 -0.4876854 -0.0417994 7.4620066
 -0.2691576 -0.2798070 7.0113339
 -0.0529827 -0.6465161 6.3558612
 -1.1276866 -0.1047471 10.5465250
 -1.0909870 -0.0996775 10.5397062
 -0.7775515 -0.0533703 10.0631638
 -0.2310806 -0.2870361 9.4123268
 -0.5365183 -0.1171675 10.2653580
 -1.1020509 -0.4926819 7.2227664
 -0.9982603 -0.4958867 6.8892922
 -1.1557589 -0.4369862 7.2035584
 -0.9928620 -0.4377985 7.4631090
 -0.7356556 -0.0385378 5.9215608
 -1.1387045 -0.1683585 5.6967640
 -1.1675794 -0.2158599 5.5972199
 -0.2573251 -0.0429469 5.7431684
 -0.1610234 -0.0444965 5.6013718
 -0.2585119 -0.5631367 4.6194077
 -1.1267579 -0.2268196 4.9198303
 -0.9679456 -0.4803731 4.8633976
 -0.9357103 -0.0304188 8.6488132
 -0.9883938 -0.1003461 8.6755085
 -0.9069023 -0.0482655 8.3570709
 -0.9165058 -0.0365932 8.5923424
 -1.3814837 -0.2422744 8.5945835
 -0.8707102 -0.0397115 8.5761776
 -0.8077651 -0.0386454 8.6664343
 -0.1455092 -0.2708756 7.8304791
 -1.1887274 -0.2776238 7.3813157
 -1.0586708 -0.0824404 9.8006010
 -0.8097417 -0.0475807 10.3136749
 -0.9897514 -0.4961486 9.6267233
 -1.0986719 -0.1193739 10.5361528
 -0.2667598 -0.2921934 10.0305815
 -1.0614110 -0.4348770 9.8588428
 -0.2671487 -0.2921566 10.0309696
 -0.2878702 -0.3969405 10.4072657
 -1.0728612 -0.0376566 9.7821674
 -0.9984810 -0.2979571 9.8665323
 -0.4174612 -0.4729306 8.2409153
 -1.4696022 -0.1904945 9.6708384
 -0.5264848 -0.0868226 10.5568151
 -1.4620013 -0.3481028 9.3764305
 -1.0655752 -0.0392781 10.7189341
 -1.5450387 -0.2541582 10.4444160
 -0.2802604 -0.3143979 10.4770393
 -1.0980042 -0.0975260 10.8482828
 -1.4725134 -0.2474347 9.5004549
 -1.0651524 -0.0394028 10.7214336
 -1.4556817 -0.2181067 9.4872112
 -1.4523627 -0.2841780 9.3507891
 -1.4865507 -0.2377913 9.8957605
 -0.2777353 -0.4060805 8.1077147
 -0.7466546 -0.0507181 9.3680182
 -0.1062222 -0.2481696 7.4548020
 -0.4861387 -0.5074549 7.8315778
